Origil raw file me,Converted file me,Re-annotated raw file me (userme_date_PI_Country_sampletag),NumReplicates,Organism,In Vivo or In vitro Process,Tissue type,Cell type,Culture conditions,Disease state,Comments,MHC class I or II,MHC Allele,PMID,SYSMHCID,Peptide,isolation method,antibody,"sample amount (cell number, weight of tissue)",fraction of sample measured,mass spectrometer,LC system,iRT peptides ,Acquisition mode,Fragmentation method,Gradient ,Gradient lenght (min),Flow rate,Column,Statiory Phase,Gradient details
SYSMHC00017_1864.raw,SYSMHC00017_1864_c.mzXML,SYSMHC00017_Bergsenge_161006_Sollid_Norway_1864,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed_A9064,class II,DQ7.5,25502872,SYSMHC00017,native,immunoaffinity,SPV-L3 (anti-DQ),7x10e7 cells,,Q-Exactive,Dionex Ultimate 3000 no-LC,no,DDA,,"5-50% B in 45 min, 90% B for 15 min",60 min,300 nL/min,Acclaim PepMap100 RSLC,C18," (A - 0.1% FA in H20, B - 90% ACN 0.1% FA in H20)"
SYSMHC00017_1866.raw,SYSMHC00017_1866_c.mzXML,SYSMHC00017_Bergsenge_161006_Sollid_Norway_1866,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed_P9051,class II,DQ2.2,25502872,SYSMHC00017,native,immunoaffinity,2.12.E11 (anti-DQ2),7x10e7 cells,,Q-Exactive,Dionex Ultimate 3000 no-LC,no,DDA,,"5-50% B in 45 min, 90% B for 15 min",60 min,300 nL/min,Acclaim PepMap100 RSLC,C18," (A - 0.1% FA in H20, B - 90% ACN 0.1% FA in H20)"
SYSMHC00017_1867.raw,SYSMHC00017_1867_c.mzXML,SYSMHC00017_Bergsenge_161006_Sollid_Norway_1867,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed_P9051,class II,DQ2.2,25502872,SYSMHC00017,native,immunoaffinity,2.12.E11 (anti-DQ2),7x10e7 cells,,Q-Exactive,Dionex Ultimate 3000 no-LC,no,DDA,,"5-50% B in 45 min, 90% B for 15 min",60 min,300 nL/min,Acclaim PepMap100 RSLC,C18," (A - 0.1% FA in H20, B - 90% ACN 0.1% FA in H20)"
SYSMHC00017_1868.raw,SYSMHC00017_1868_c.mzXML,SYSMHC00017_Bergsenge_161006_Sollid_Norway_1868,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed_P9051,class II,DQ2.2,25502872,SYSMHC00017,native,immunoaffinity,2.12.E11 (anti-DQ2),7x10e7 cells,,Q-Exactive,Dionex Ultimate 3000 no-LC,no,DDA,,"5-50% B in 45 min, 90% B for 15 min",60 min,300 nL/min,Acclaim PepMap100 RSLC,C18," (A - 0.1% FA in H20, B - 90% ACN 0.1% FA in H20)"
SYSMHC00017_2019.raw,SYSMHC00017_2019_c.mzXML,SYSMHC00017_Bergsenge_161006_Sollid_Norway_2019,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed_S9087,class II,DQ2.5,25502872,SYSMHC00017,native,immunoaffinity,2.12.E11 (anti-DQ2),7x10e7 cells,,Q-Exactive,Dionex Ultimate 3000 no-LC,no,DDA,,"5-50% B in 45 min, 90% B for 15 min",60 min,300 nL/min,Acclaim PepMap100 RSLC,C18," (A - 0.1% FA in H20, B - 90% ACN 0.1% FA in H20)"
SYSMHC00017_2020.raw,SYSMHC00017_2020_c.mzXML,SYSMHC00017_Bergsenge_161006_Sollid_Norway_2020,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed_S9087,class II,DQ2.5,25502872,SYSMHC00017,native,immunoaffinity,2.12.E11 (anti-DQ2),7x10e7 cells,,Q-Exactive,Dionex Ultimate 3000 no-LC,no,DDA,,"5-50% B in 45 min, 90% B for 15 min",60 min,300 nL/min,Acclaim PepMap100 RSLC,C18," (A - 0.1% FA in H20, B - 90% ACN 0.1% FA in H20)"
SYSMHC00017_2021.raw,SYSMHC00017_2021_c.mzXML,SYSMHC00017_Bergsenge_161006_Sollid_Norway_2021,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed_S9087,class II,DQ2.5,25502872,SYSMHC00017,native,immunoaffinity,2.12.E11 (anti-DQ2),7x10e7 cells,,Q-Exactive,Dionex Ultimate 3000 no-LC,no,DDA,,"5-50% B in 45 min, 90% B for 15 min",60 min,300 nL/min,Acclaim PepMap100 RSLC,C18," (A - 0.1% FA in H20, B - 90% ACN 0.1% FA in H20)"
SYSMHC00017_831.raw,SYSMHC00017_831_c.mzXML,SYSMHC00017_Bergsenge_161006_Sollid_Norway_831,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed_CD114,class II,DQ2.5,25502872,SYSMHC00017,native,immunoaffinity,2.12.E11 (anti-DQ2),7x10e7 cells,,Q-Exactive,Dionex Ultimate 3000 no-LC,no,DDA,,"5-50% B in 45 min, 90% B for 15 min",60 min,300 nL/min,Acclaim PepMap100 RSLC,C18," (A - 0.1% FA in H20, B - 90% ACN 0.1% FA in H20)"
SYSMHC00017_832.raw,SYSMHC00017_832_c.mzXML,SYSMHC00017_Bergsenge_161006_Sollid_Norway_832,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed_CD114,class II,DQ2.5,25502872,SYSMHC00017,native,immunoaffinity,2.12.E11 (anti-DQ2),7x10e7 cells,,Q-Exactive,Dionex Ultimate 3000 no-LC,no,DDA,,"5-50% B in 45 min, 90% B for 15 min",60 min,300 nL/min,Acclaim PepMap100 RSLC,C18," (A - 0.1% FA in H20, B - 90% ACN 0.1% FA in H20)"
SYSMHC00017_833.raw,SYSMHC00017_833_c.mzXML,SYSMHC00017_Bergsenge_161006_Sollid_Norway_833,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed_CD114,class II,DQ2.5,25502872,SYSMHC00017,native,immunoaffinity,2.12.E11 (anti-DQ2),7x10e7 cells,,Q-Exactive,Dionex Ultimate 3000 no-LC,no,DDA,,"5-50% B in 45 min, 90% B for 15 min",60 min,300 nL/min,Acclaim PepMap100 RSLC,C18," (A - 0.1% FA in H20, B - 90% ACN 0.1% FA in H20)"
SYSMHC00017_997.raw,SYSMHC00017_997_c.mzXML,SYSMHC00017_Bergsenge_161006_Sollid_Norway_997,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed_M9050,class II,DQ2.2,25502872,SYSMHC00017,native,immunoaffinity,2.12.E11 (anti-DQ2),7x10e7 cells,,Q-Exactive,Dionex Ultimate 3000 no-LC,no,DDA,,"5-50% B in 45 min, 90% B for 15 min",60 min,300 nL/min,Acclaim PepMap100 RSLC,C18," (A - 0.1% FA in H20, B - 90% ACN 0.1% FA in H20)"
SYSMHC00017_998.raw,SYSMHC00017_998_c.mzXML,SYSMHC00017_Bergsenge_161006_Sollid_Norway_998,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed_M9050,class II,DQ2.2,25502872,SYSMHC00017,native,immunoaffinity,2.12.E11 (anti-DQ2),7x10e7 cells,,Q-Exactive,Dionex Ultimate 3000 no-LC,no,DDA,,"5-50% B in 45 min, 90% B for 15 min",60 min,300 nL/min,Acclaim PepMap100 RSLC,C18," (A - 0.1% FA in H20, B - 90% ACN 0.1% FA in H20)"
SYSMHC00017_999.raw,SYSMHC00017_999_c.mzXML,SYSMHC00017_Bergsenge_161006_Sollid_Norway_999,1,Human,In vitro,Blood,B lymphoblast,suspension,,EBV transformed_M9050,class II,DQ2.2,25502872,SYSMHC00017,native,immunoaffinity,2.12.E11 (anti-DQ2),7x10e7 cells,,Q-Exactive,Dionex Ultimate 3000 no-LC,no,DDA,,"5-50% B in 45 min, 90% B for 15 min",60 min,300 nL/min,Acclaim PepMap100 RSLC,C18," (A - 0.1% FA in H20, B - 90% ACN 0.1% FA in H20)"
SYSMHC00019_LA2SF_1_Orbitrap.raw,SYSMHC00019_LA2SF_1_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA2SF,1,Human ,in vivo,,synovial fluid mononuclear cells,,Lyme arthritis,disease duration 1.6 years,class II,"DRB1_1001,DRB1_1101",27726376,SYSMHC00019,native,immunoaffinity,L243,6.4×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA2SF_2_Orbitrap.raw,SYSMHC00019_LA2SF_2_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA2SF,2,Human ,in vivo,,synovial fluid mononuclear cells,,Lyme arthritis,disease duration 1.6 years,class II,"DRB1_1001,DRB1_1101",27726376,SYSMHC00019,native,immunoaffinity,L243,6.4×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA2SF_3_Orbitrap.raw,SYSMHC00019_LA2SF_3_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA2SF,3,Human ,in vivo,,synovial fluid mononuclear cells,,Lyme arthritis,disease duration 1.6 years,class II,"DRB1_1001,DRB1_1101",27726376,SYSMHC00019,native,immunoaffinity,L243,6.4×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA2SF_4_Orbitrap.raw,SYSMHC00019_LA2SF_4_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA2SF,4,Human ,in vivo,,synovial fluid mononuclear cells,,Lyme arthritis,disease duration 1.6 years,class II,"DRB1_1001,DRB1_1101",27726376,SYSMHC00019,native,immunoaffinity,L243,6.4×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA3ST_1_Orbitrap.RAW,SYSMHC00019_LA3ST_1_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA3ST,1,Human ,in vivo,Synovium,,,Lyme arthritis,disease duration 0.5 year,class II,"DRB1_0301,DRB1_1501",27726376,SYSMHC00019,native,immunoaffinity,L243,7-10 grams ,5%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA3ST_2_Orbitrap.RAW,SYSMHC00019_LA3ST_2_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA3ST,2,Human ,in vivo,Synovium,,,Lyme arthritis,disease duration 0.5 year,class II,"DRB1_0301,DRB1_1501",27726376,SYSMHC00019,native,immunoaffinity,L243,7-10 grams ,5%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA3ST_3_Orbitrap.RAW,SYSMHC00019_LA3ST_3_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA3ST,3,Human ,in vivo,Synovium,,,Lyme arthritis,disease duration 0.5 year,class II,"DRB1_0301,DRB1_1501",27726376,SYSMHC00019,native,immunoaffinity,L243,7-10 grams ,5%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA3ST_4_Orbitrap.RAW,SYSMHC00019_LA3ST_4_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA3ST,4,Human ,in vivo,Synovium,,,Lyme arthritis,disease duration 0.5 year,class II,"DRB1_0301,DRB1_1501",27726376,SYSMHC00019,native,immunoaffinity,L243,7-10 grams ,5%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA4ST_1_Orbitrap.RAW,SYSMHC00019_LA4ST_1_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA4ST,1,Human ,in vivo,Synovium,,,Lyme arthritis,disease duration 1.6 years,class II,"DRB1_1101,DRB1_1302",27726376,SYSMHC00019,native,immunoaffinity,L243,7-10 grams ,5%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA4ST_2_Orbitrap.RAW,SYSMHC00019_LA4ST_2_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA4ST,2,Human ,in vivo,Synovium,,,Lyme arthritis,disease duration 1.6 years,class II,"DRB1_1101,DRB1_1302",27726376,SYSMHC00019,native,immunoaffinity,L243,7-10 grams ,5%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA4ST_3_Orbitrap.RAW,SYSMHC00019_LA4ST_3_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA4ST,3,Human ,in vivo,Synovium,,,Lyme arthritis,disease duration 1.6 years,class II,"DRB1_1101,DRB1_1302",27726376,SYSMHC00019,native,immunoaffinity,L243,7-10 grams ,5%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA4ST_4_Orbitrap.RAW,SYSMHC00019_LA4ST_4_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA4ST,4,Human ,in vivo,Synovium,,,Lyme arthritis,disease duration 1.6 years,class II,"DRB1_1101,DRB1_1302",27726376,SYSMHC00019,native,immunoaffinity,L243,7-10 grams ,5%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5PB_1_Orbitrap.raw,SYSMHC00019_LA5PB_1_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5PB,1,Human ,in vivo,Blood,PBMC,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,4.2×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5PB_2_Orbitrap.raw,SYSMHC00019_LA5PB_2_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5PB,2,Human ,in vivo,Blood,PBMC,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,4.2×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5PB_3_Orbitrap.raw,SYSMHC00019_LA5PB_3_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5PB,3,Human ,in vivo,Blood,PBMC,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,4.2×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5PB_4_Orbitrap.raw,SYSMHC00019_LA5PB_4_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5PB,4,Human ,in vivo,Blood,PBMC,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,4.2×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5PB_5_Orbitrap.raw,SYSMHC00019_LA5PB_5_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5PB,5,Human ,in vivo,Blood,PBMC,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,4.2×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5SF_1_Orbitrap.raw,SYSMHC00019_LA5SF_1_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5SF,1,Human ,in vivo,,synovial fluid mononuclear cells,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,3.4×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5SF_2_Orbitrap.raw,SYSMHC00019_LA5SF_2_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5SF,2,Human ,in vivo,,synovial fluid mononuclear cells,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,3.4×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5SF_3_Orbitrap.raw,SYSMHC00019_LA5SF_3_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5SF,3,Human ,in vivo,,synovial fluid mononuclear cells,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,3.4×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5SF_4_Orbitrap.raw,SYSMHC00019_LA5SF_4_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5SF,4,Human ,in vivo,,synovial fluid mononuclear cells,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,3.4×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5SF_5_Orbitrap.raw,SYSMHC00019_LA5SF_5_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5SF,5,Human ,in vivo,,synovial fluid mononuclear cells,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,3.4×107,10%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5ST_1_Orbitrap.RAW,SYSMHC00019_LA5ST_1_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5ST,1,Human ,in vivo,Synovium,,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,7-10 grams ,5%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5ST_2_Orbitrap.RAW,SYSMHC00019_LA5ST_2_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5ST,2,Human ,in vivo,Synovium,,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,7-10 grams ,5%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5ST_3_Orbitrap.RAW,SYSMHC00019_LA5ST_3_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5ST,3,Human ,in vivo,Synovium,,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,7-10 grams ,5%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA5ST_4_Orbitrap.RAW,SYSMHC00019_LA5ST_4_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA5ST,4,Human ,in vivo,Synovium,,,Lyme arthritis,disease duration 4 years,class II,"DRB1_0301,DRB1_0305",27726376,SYSMHC00019,native,immunoaffinity,L243,7-10 grams ,5%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA6PB_QEp.raw,SYSMHC00019_LA6PB_QEp_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA6PB_QE,1,Human ,in vivo,Blood,PBMC,,Lyme arthritis,disease duration 0.83 year,class II,"DRB1_0103,DRB1_0301",27726376,SYSMHC00019,native,immunoaffinity,L243,8.0×107,10%,Q-Exactive,Waters noAcquity UPLC ,no,DDA,HCD,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
SYSMHC00019_LA6ST_1_Orbitrap.raw,SYSMHC00019_LA6ST_1_Orbitrap_c.mzXML,SYSMHC00019_Wangq_161024_Costello_USA_LA6ST,1,Human ,in vivo,Synovium,,,Lyme arthritis,disease duration 0.83 year,class II,"DRB1_0103,DRB1_0301",27726376,SYSMHC00019,native,immunoaffinity,L243,15 grams,5%,Orbitrap XL,Waters noAcquity UPLC ,no,DDA,CID,"Buffer A contained 1% acetonitrile (ACN) and 0.1% formic acid in water, and buffer B contained 1% water and 0.1% formic acid in ACN.",52 min,0.5 µL/min,"150 µm × 10 cm, 1.7 µm 130 Å BEH C18, Waters Corp",C18,linear gradient of buffer B from 2% to 40% over 52 min 
